100,428.000000
3430,17678.000000
6760,36260.000000
10090,53422.000000
13420,75954.000000
16750,92878.000000
20080,111742.000000
23410,131984.000000
26740,150374.000000
30070,166116.000000
33400,243072.000000
36730,248130.000000
40060,238718.000000
43390,251232.000000
46720,276964.000000
50050,281348.000000
53380,303494.000000
56710,318838.000000
60040,338954.000000
63370,373544.000000
66700,377436.000000
70030,398842.000000
73360,417444.000000
76690,439142.000000
80020,458698.000000
83350,488966.000000
86680,553880.000000
90010,520520.000000
93340,564102.000000
96670,560126.000000
