50,762.000000
550,8919.000000
1050,2590.000000
1550,4136.000000
2050,4921.000000
2550,5740.000000
3050,6504.000000
3550,7482.000000
4050,8796.000000
4550,9795.000000
5050,10872.000000
5550,12037.000000
6050,13168.000000
6550,15091.000000
7050,15350.000000
7550,16479.000000
8050,17443.000000
8550,44638.000000
9050,19616.000000
9550,20922.000000
10050,21761.000000
10550,23074.000000
11050,24653.000000
11550,25348.000000
12050,29841.000000
12550,27627.000000
13050,29313.000000
13550,28770.000000
14050,31093.000000
14550,32125.000000
15050,33694.000000
15550,33438.000000
16050,35787.000000
16550,35506.000000
17050,38029.000000
17550,39181.000000
18050,39822.000000
18550,53430.000000
19050,41393.000000
19550,43439.000000
20050,44157.000000
20550,45866.000000
21050,44651.000000
21550,54835.000000
22050,60503.000000
22550,48789.000000
23050,50467.000000
23550,50847.000000
24050,54045.000000
24550,53727.000000
25050,55248.000000
25550,56597.000000
26050,63361.000000
26550,61093.000000
27050,58311.000000
27550,60633.000000
28050,65827.000000
28550,63289.000000
29050,63906.000000
29550,67995.000000
30050,66321.000000
30550,67373.000000
31050,67577.000000
31550,66690.000000
32050,70658.000000
32550,71523.000000
33050,73207.000000
33550,74444.000000
34050,75607.000000
34550,75355.000000
35050,86506.000000
35550,98659.000000
36050,93252.000000
36550,78140.000000
37050,80111.000000
37550,83820.000000
38050,82934.000000
38550,85248.000000
39050,85450.000000
39550,89694.000000
40050,88723.000000
40550,89341.000000
41050,95513.000000
41550,91872.000000
42050,106430.000000
42550,120421.000000
43050,223741.000000
43550,108833.000000
44050,95711.000000
44550,99567.000000
45050,99944.000000
45550,101194.000000
46050,100522.000000
46550,103529.000000
47050,103353.000000
47550,111401.000000
48050,104470.000000
48550,108561.000000
49050,107048.000000
49550,111031.000000
50050,118275.000000
50550,112909.000000
51050,111943.000000
51550,113686.000000
52050,115413.000000
52550,129533.000000
53050,118008.000000
53550,116425.000000
54050,117451.000000
54550,124561.000000
55050,123837.000000
55550,121010.000000
56050,131880.000000
56550,124937.000000
57050,147553.000000
57550,144738.000000
58050,130094.000000
58550,132587.000000
59050,131259.000000
59550,133112.000000
60050,131840.000000
60550,139609.000000
61050,134832.000000
61550,154011.000000
62050,144151.000000
62550,148430.000000
63050,139339.000000
63550,146708.000000
64050,141874.000000
64550,160083.000000
65050,144595.000000
65550,147765.000000
66050,146901.000000
66550,147831.000000
67050,165960.000000
67550,148097.000000
68050,152855.000000
68550,149869.000000
69050,150680.000000
69550,170149.000000
70050,154999.000000
70550,153553.000000
71050,157383.000000
71550,174285.000000
72050,159100.000000
72550,158887.000000
73050,162196.000000
73550,179786.000000
74050,162838.000000
74550,167481.000000
75050,165912.000000
75550,189636.000000
76050,168543.000000
76550,171839.000000
77050,178565.000000
77550,187537.000000
78050,173184.000000
78550,183042.000000
79050,200069.000000
79550,180390.000000
80050,175337.000000
80550,357337.000000
81050,196593.000000
81550,180772.000000
82050,197509.000000
82550,192170.000000
83050,185645.000000
83550,190222.000000
84050,197896.000000
84550,189394.000000
85050,205333.000000
85550,191663.000000
86050,198430.000000
86550,208289.000000
87050,192542.000000
87550,196147.000000
88050,192947.000000
88550,195768.000000
89050,212993.000000
89550,196593.000000
90050,207087.000000
90550,200254.000000
91050,206440.000000
91550,203323.000000
92050,206802.000000
92550,231569.000000
93050,204441.000000
93550,213127.000000
94050,210172.000000
94550,225696.000000
95050,210421.000000
95550,243628.000000
96050,237506.000000
96550,217783.000000
97050,213721.000000
97550,226180.000000
98050,230726.000000
98550,218910.000000
99050,237878.000000
99550,219677.000000
