50,1167.000000
550,22233.000000
1050,2509.000000
1550,3627.000000
2050,4854.000000
2550,5971.000000
3050,7051.000000
3550,8471.000000
4050,8385.000000
4550,10577.000000
5050,10883.000000
5550,10651.000000
6050,12193.000000
6550,15233.000000
7050,16570.000000
7550,16005.000000
8050,18427.000000
8550,19576.000000
9050,22041.000000
9550,19296.000000
10050,22578.000000
10550,23076.000000
11050,21307.000000
11550,28533.000000
12050,27870.000000
12550,27848.000000
13050,27861.000000
13550,33024.000000
14050,31859.000000
14550,36186.000000
15050,37532.000000
15550,38665.000000
16050,41277.000000
16550,32443.000000
17050,38173.000000
17550,42815.000000
18050,45208.000000
18550,47971.000000
19050,69308.000000
19550,50997.000000
20050,56452.000000
20550,55207.000000
21050,55779.000000
21550,77415.000000
22050,56926.000000
22550,58127.000000
23050,59743.000000
23550,68159.000000
24050,47335.000000
24550,67361.000000
25050,62826.000000
25550,68620.000000
26050,60090.000000
26550,82817.000000
27050,73149.000000
27550,75783.000000
28050,57199.000000
28550,75755.000000
29050,78225.000000
29550,83740.000000
30050,57600.000000
30550,92891.000000
31050,98735.000000
31550,76928.000000
32050,95100.000000
32550,99093.000000
33050,97070.000000
33550,77028.000000
34050,93125.000000
34550,101976.000000
35050,84820.000000
35550,86641.000000
36050,113723.000000
36550,73528.000000
37050,99605.000000
37550,119329.000000
38050,83098.000000
38550,105614.000000
39050,110022.000000
39550,91102.000000
40050,104544.000000
40550,102106.000000
41050,91820.000000
41550,106618.000000
42050,104610.000000
42550,136588.000000
43050,136817.000000
43550,88603.000000
44050,110256.000000
44550,123107.000000
45050,100001.000000
45550,128669.000000
46050,104799.000000
46550,140471.000000
47050,128798.000000
47550,107283.000000
48050,128460.000000
48550,100126.000000
49050,130108.000000
49550,124118.000000
50050,111104.000000
50550,152613.000000
51050,107791.000000
51550,150788.000000
52050,141573.000000
52550,113897.000000
53050,162663.000000
53550,118210.000000
54050,161491.000000
54550,106128.000000
55050,152252.000000
55550,137759.000000
56050,180225.000000
56550,158927.000000
57050,107583.000000
57550,174158.000000
58050,123549.000000
58550,174957.000000
59050,125081.000000
59550,166777.000000
60050,131045.000000
60550,176360.000000
61050,140984.000000
61550,180007.000000
62050,118137.000000
62550,202519.000000
63050,139121.000000
63550,179025.000000
64050,151888.000000
64550,173407.000000
65050,190991.000000
65550,196527.000000
66050,168434.000000
66550,214033.000000
67050,178032.000000
67550,217024.000000
68050,175389.000000
68550,207640.000000
69050,176016.000000
69550,211878.000000
70050,150429.000000
70550,209627.000000
71050,147679.000000
71550,229452.000000
72050,158579.000000
72550,221334.000000
73050,151039.000000
73550,203022.000000
74050,149554.000000
74550,235992.000000
75050,177644.000000
75550,196996.000000
76050,167670.000000
76550,213511.000000
77050,189694.000000
77550,222783.000000
78050,160443.000000
78550,190272.000000
79050,181716.000000
79550,203931.000000
80050,292653.000000
80550,168825.000000
81050,225570.000000
81550,195426.000000
82050,237654.000000
82550,167817.000000
83050,251098.000000
83550,180858.000000
84050,195110.000000
84550,243045.000000
85050,174470.000000
85550,256378.000000
86050,188660.000000
86550,270233.000000
87050,196764.000000
87550,239345.000000
88050,256749.000000
88550,186042.000000
89050,272133.000000
89550,213627.000000
90050,261886.000000
90550,187726.000000
91050,235467.000000
91550,256457.000000
92050,203579.000000
92550,236944.000000
93050,210513.000000
93550,280735.000000
94050,199040.000000
94550,206654.000000
95050,270746.000000
95550,190231.000000
96050,310990.000000
96550,198363.000000
97050,299145.000000
97550,306661.000000
98050,210133.000000
98550,262642.000000
99050,224860.000000
99550,314923.000000
