500,728960.000000
1000,483360.000000
1500,517710.000000
2000,406910.000000
2500,494230.000000
3000,673400.000000
3500,405970.000000
4000,600380.000000
4500,790480.000000
5000,552250.000000
5500,352710.000000
6000,349940.000000
6500,403370.000000
7000,361840.000000
7500,539550.000000
8000,428250.000000
8500,843900.000000
9000,602110.000000
9500,1020220.000000
10000,1033750.000000
10500,1835140.000000
11000,974680.000000
11500,1007820.000000
12000,1066090.000000
12500,1652960.000000
13000,1862230.000000
13500,1962240.000000
14000,1198920.000000
14500,794660.000000
15000,756240.000000
15500,942480.000000
16000,1072400.000000
16500,6247640.000000
17000,3014580.000000
17500,1806150.000000
18000,1861280.000000
18500,2030440.000000
19000,1818560.000000
19500,1477620.000000
20000,1397150.000000
20500,1970620.000000
21000,1529860.000000
21500,1321220.000000
22000,1413530.000000
22500,2227050.000000
23000,2630720.000000
23500,1313340.000000
24000,1318820.000000
24500,1369800.000000
25000,1565930.000000
25500,1582960.000000
26000,1500000.000000
26500,1872880.000000
27000,1566150.000000
27500,1406770.000000
28000,1475810.000000
28500,2265150.000000
29000,1639490.000000
29500,2188240.000000
30000,1705940.000000
30500,1511050.000000
31000,1743320.000000
31500,2649270.000000
32000,1657780.000000
32500,1930880.000000
33000,2380550.000000
33500,2391910.000000
34000,2757950.000000
34500,2593180.000000
35000,2912360.000000
35500,2517140.000000
36000,3622450.000000
36500,3219000.000000
37000,3029870.000000
37500,3116190.000000
38000,3814330.000000
38500,3299640.000000
39000,4261100.000000
39500,3765370.000000
40000,8020230.000000
40500,3086640.000000
41000,4417470.000000
41500,3309540.000000
42000,3503710.000000
42500,3624630.000000
43000,3261960.000000
43500,3577230.000000
44000,4514000.000000
44500,3625610.000000
45000,4033490.000000
45500,3838960.000000
46000,3665760.000000
46500,4616470.000000
47000,4153170.000000
47500,3934400.000000
48000,3622780.000000
48500,4816880.000000
49000,3618610.000000
49500,4029640.000000
50000,3818660.000000
50500,3338480.000000
51000,3596970.000000
51500,3756560.000000
52000,4153030.000000
52500,4287130.000000
53000,3863580.000000
53500,3946980.000000
54000,3989930.000000
54500,4348120.000000
55000,4097960.000000
55500,5016440.000000
56000,4815790.000000
56500,4719560.000000
57000,4654280.000000
57500,4523420.000000
58000,4357470.000000
58500,4428370.000000
59000,4316480.000000
59500,4648040.000000
60000,4414710.000000
60500,4225560.000000
61000,4274480.000000
61500,4203290.000000
62000,4762190.000000
62500,4592010.000000
63000,4586580.000000
63500,4346790.000000
64000,4504380.000000
64500,4959050.000000
65000,5050250.000000
65500,4737850.000000
66000,7523100.000000
66500,6970450.000000
67000,7838040.000000
67500,6997540.000000
68000,6707550.000000
68500,6923110.000000
69000,7581020.000000
69500,8633050.000000
70000,8610730.000000
70500,8233890.000000
71000,9453180.000000
71500,9322200.000000
72000,8251290.000000
72500,9193680.000000
73000,9460050.000000
73500,8700400.000000
74000,9106460.000000
74500,9082760.000000
75000,10936270.000000
75500,9632710.000000
76000,8862180.000000
76500,8746200.000000
77000,11258520.000000
77500,10747980.000000
78000,9682620.000000
78500,9471060.000000
79000,8792730.000000
79500,9026890.000000
80000,9205600.000000
80500,9838520.000000
81000,9296790.000000
81500,9708190.000000
82000,10494620.000000
82500,9033820.000000
83000,11070020.000000
83500,9266230.000000
84000,9348670.000000
84500,10021320.000000
85000,9595750.000000
85500,11085200.000000
86000,9756870.000000
86500,11046640.000000
87000,9461640.000000
87500,10846400.000000
88000,10234660.000000
88500,10109070.000000
89000,10156200.000000
89500,10058960.000000
90000,10698520.000000
90500,11094360.000000
91000,10827320.000000
91500,10236020.000000
92000,10347500.000000
92500,10277970.000000
93000,12031030.000000
93500,10279150.000000
94000,12295880.000000
94500,10540340.000000
95000,11335300.000000
95500,13182160.000000
96000,11901230.000000
96500,10410690.000000
97000,10004070.000000
97500,11066260.000000
98000,10188770.000000
98500,10091700.000000
99000,9604760.000000
99500,9674130.000000
100000,10754960.000000
