11,4
12,5
13,5
14,5
15,5
16,5
17,5
18,6
19,6
20,6
21,6
22,6
23,6
25,7
26,7
28,8
30,8
31,8
33,8
35,8
38,9
40,9
42,9
45,9
47,9
50,10
53,10
56,11
60,11
63,11
67,11
71,11
76,12
80,12
84,13
90,13
95,13
101,14
107,14
120,15
127,15
135,15
142,15
152,16
160,16
169,17
180,17
190,17
203,18
214,18
241,19
254,20
271,20
285,20
305,21
321,21
361,22
381,22
406,23
428,23
482,24
508,25
542,25
571,25
610,26
643,26
723,27
762,28
813,29
857,29
964,30
1085,31
1143,31
1220,32
1286,32
1446,33
1524,34
1627,35
1714,35
1929,36
2170,37
2286,38
2441,39
2572,39
2893,40
3255,42
3429,42
3858,43
4340,44
4572,45
4882,46
5144,46
5787,47
6510,49
6858,50
7716,51
8680,52
9765,54
10288,54
11574,55
13020,57
13717,58
15432,59
17361,60
19531,62
20576,63
23148,64
26041,66
30864,68
34722,69
39062,71
41152,72
46296,73
52083,75
61728,78
69444,79
78125,81
92592,83
104166,85
123456,88
138888,89
156250,91
185185,94
208333,96
277777,100
312500,102
370370,105
416666,107
555555,112
625000,114
833333,119
1111111,124
1250000,126
1666666,132
2500000,139
3333333,145
5000000,153
10000000,167
