100,414.000000
3430,17580.000000
6760,35518.020000
10090,57620.000000
13420,82680.060000
16750,94120.000000
20080,116216.000000
23410,132560.000000
26740,157267.980000
30070,168505.960000
33400,215427.980000
36730,254531.920000
40060,228714.060000
43390,249761.980000
46720,262573.940000
50050,281937.960000
53380,300341.980000
56710,318705.980000
60040,343932.000000
63370,366824.020000
66700,402280.000000
70030,412024.000000
73360,453119.980000
76690,511852.000000
80020,528474.000000
83350,480523.940000
86680,533082.000000
90010,548427.980000
93340,541268.020000
96670,553496.000000
